tau,x,y,u,v,theta1
8.400000000000006073e-02,8.275385865003741515e-01,-5.162017104041457527e-01,-3.326766950527237032e+00,-5.514292730920104191e+00,8.771719717028394429e-04
8.500000000000006162e-02,8.241942393529095856e-01,-5.217049830730524640e-01,-3.361901896444454252e+00,-5.492214676029570697e+00,8.876144948838975363e-04
8.600000000000006251e-02,8.208148338558395318e-01,-5.271860640851785407e-01,-3.396883397937575655e+00,-5.469909608925907385e+00,8.980570180546032337e-04
8.700000000000006339e-02,8.174005242073648647e-01,-5.326447270047632854e-01,-3.431709949083788125e+00,-5.447378684259766679e+00,9.084995412148345623e-04
8.800000000000006428e-02,8.139514661067041024e-01,-5.380807465559181990e-01,-3.466380053783565174e+00,-5.424623067108605312e+00,9.189420643644698747e-04
8.900000000000006517e-02,8.104678167442315173e-01,-5.434938986330047905e-01,-3.500892225837480609e+00,-5.401643932879057530e+00,9.293845875033873065e-04
9.000000000000006606e-02,8.069497347915393082e-01,-5.488839603109150200e-01,-3.535244989021881779e+00,-5.378442467208707001e+00,9.398271106314651019e-04
9.100000000000006695e-02,8.033973803914241651e-01,-5.542507098552528211e-01,-3.569436877163419286e+00,-5.355019865867269857e+00,9.502696337485815048e-04
9.200000000000006783e-02,7.998109151478005607e-01,-5.595939267324163691e-01,-3.603466434212426073e+00,-5.331377334657204869e+00,9.607121568546146510e-04
9.300000000000006872e-02,7.961905021155404327e-01,-5.649133916195810956e-01,-3.637332214315145418e+00,-5.307516089313768504e+00,9.711546799494427847e-04
9.400000000000006961e-02,7.925363057902420350e-01,-5.702088864145822278e-01,-3.671032781884800755e+00,-5.283437355404527302e+00,9.815972030329440413e-04
9.500000000000007050e-02,7.888484920979276227e-01,-5.754801942456967412e-01,-3.704566711671504198e+00,-5.259142368228341802e+00,9.920397261049967736e-04
9.600000000000007139e-02,7.851272283846721933e-01,-5.807270994813238385e-01,-3.737932588831001546e+00,-5.234632372713844184e+00,1.002482249165479117e-03
9.700000000000007228e-02,7.813726834061641702e-01,-5.859493877395635097e-01,-3.771129008992247567e+00,-5.209908623317416776e+00,1.012924772214269208e-03
9.800000000000007316e-02,7.775850273171984739e-01,-5.911468458976936180e-01,-3.804154578323810210e+00,-5.184972383920691819e+00,1.023367295251245181e-03
9.900000000000007405e-02,7.737644316611044237e-01,-5.963192621015432904e-01,-3.837007913599101983e+00,-5.159824927727587607e+00,1.033809818276285389e-03
1.000000000000000749e-01,7.699110693591089127e-01,-6.014664257747635023e-01,-3.869687642260433158e+00,-5.134467537160891659e+00,1.044252341289267968e-03
1.010000000000000758e-01,7.660251146996357452e-01,-6.065881276279944112e-01,-3.902192402481886813e+00,-5.108901503758414897e+00,1.054694864290071270e-03
1.020000000000000767e-01,7.621067433275430236e-01,-6.116841596679279958e-01,-3.934520843231009479e+00,-5.083128128068723939e+00,1.065137387278573431e-03
1.030000000000000776e-01,7.581561322332993624e-01,-6.167543152062665568e-01,-3.966671624329321411e+00,-5.057148719546472826e+00,1.075579910254652587e-03
1.040000000000000785e-01,7.541734597421000386e-01,-6.217983888685763016e-01,-3.998643416511638460e+00,-5.030964596447343951e+00,1.086022433218186874e-03
1.050000000000000794e-01,7.501589055029245223e-01,-6.268161766030357906e-01,-4.030434901484209576e+00,-5.004577085722620389e+00,1.096464956169054643e-03
1.060000000000000803e-01,7.461126504775366097e-01,-6.318074756890785793e-01,-4.062044771981661917e+00,-4.977987522913398521e+00,1.106907479107134031e-03
1.070000000000000812e-01,7.420348769294280444e-01,-6.367720847459300559e-01,-4.093471731822761583e+00,-4.951197252044458708e+00,1.117350002032303389e-03
1.080000000000000820e-01,7.379257684127068506e-01,-6.417098037410378097e-01,-4.124714495964977523e+00,-4.924207625517810882e+00,1.127792524944440855e-03
1.090000000000000829e-01,7.337855097609320421e-01,-6.466204339983956384e-01,-4.155771790557857948e+00,-4.897020004005931071e+00,1.138235047843424563e-03
1.100000000000000838e-01,7.296142870758952625e-01,-6.515037782067604200e-01,-4.186642352995217031e+00,-4.869635756344696809e+00,1.148677570729132649e-03
1.110000000000000847e-01,7.254122877163508010e-01,-6.563596404277618479e-01,-4.217324931966121682e+00,-4.842056259426046338e+00,1.159120093601443465e-03
1.120000000000000856e-01,7.211797002866955353e-01,-6.611878261039049187e-01,-4.247818287504694368e+00,-4.814282898090367802e+00,1.169562616460235148e-03
1.130000000000000865e-01,7.169167146255993606e-01,-6.659881420664641727e-01,-4.278121191038718685e+00,-4.786317065018642403e+00,1.180005139305386050e-03
1.140000000000000874e-01,7.126235217945877665e-01,-6.707603965432704651e-01,-4.308232425437056534e+00,-4.758160160624349544e+00,1.190447662136774089e-03
1.150000000000000883e-01,7.083003140665774522e-01,-6.755043991663892688e-01,-4.338150785055868930e+00,-4.729813592945151690e+00,1.200890184954277618e-03
1.160000000000000892e-01,7.039472849143666444e-01,-6.802199609796905078e-01,-4.367875075783653749e+00,-4.701278777534372288e+00,1.211332707757774990e-03
1.170000000000000900e-01,6.995646289990804512e-01,-6.849068944463100328e-01,-4.397404115085087106e+00,-4.672557137352287171e+00,1.221775230547144124e-03
1.180000000000000909e-01,6.951525421585734721e-01,-6.895650134560020739e-01,-4.426736732043679901e+00,-4.643650102657234768e+00,1.232217753322263588e-03
1.190000000000000918e-01,6.907112213957899982e-01,-6.941941333323828900e-01,-4.455871767403248640e+00,-4.614559110896566452e+00,1.242660276083011302e-03
1.200000000000000927e-01,6.862408648670835776e-01,-6.987940708400649514e-01,-4.484808073608195222e+00,-4.585285606597452990e+00,1.253102798829265618e-03
1.210000000000000936e-01,6.817416718704967238e-01,-7.033646441916823200e-01,-4.513544514842609878e+00,-4.555831041257556002e+00,1.263545321560904672e-03
1.220000000000000945e-01,6.772138428340020999e-01,-7.079056730548063392e-01,-4.542079967068188395e+00,-4.526196873235584839e+00,1.273987844277806600e-03
1.230000000000000954e-01,6.726575793037065099e-01,-7.124169785587520787e-01,-4.570413318060972507e+00,-4.496384567641746877e+00,1.284430366979849754e-03
1.240000000000000963e-01,6.680730839320186965e-01,-7.168983833012747553e-01,-4.598543467446909006e+00,-4.466395596228111664e+00,1.294872889666912269e-03
1.250000000000000833e-01,6.634605604657822786e-01,-7.213497113551569084e-01,-4.626469326736239118e+00,-4.436231437278900458e+00,1.305315412338872282e-03
1.260000000000000842e-01,6.588202137343742715e-01,-7.257707882746856631e-01,-4.654189819356712832e+00,-4.405893575500715365e+00,1.315757934995608145e-03
1.270000000000000850e-01,6.541522496377720763e-01,-7.301614411020200812e-01,-4.681703880685635255e+00,-4.375383501912721407e+00,1.326200457636997994e-03
1.280000000000000859e-01,6.494568751345880520e-01,-7.345214983734490444e-01,-4.709010458080748585e+00,-4.344702713736798394e+00,1.336642980262919963e-03
1.290000000000000868e-01,6.447342982300739989e-01,-7.388507901255387811e-01,-4.736108510909949665e+00,-4.313852714287675028e+00,1.347085502873252407e-03
1.300000000000000877e-01,6.399847279640969999e-01,-7.431491479011710366e-01,-4.762997010579848478e+00,-4.282835012863056789e+00,1.357528025467873460e-03
1.310000000000000886e-01,6.352083743990865061e-01,-7.474164047554707757e-01,-4.789674940563173777e+00,-4.251651124633764489e+00,1.367970548046661258e-03
1.320000000000000895e-01,6.304054486079554431e-01,-7.516523952616247506e-01,-4.816141296425024088e+00,-4.220302570533895903e+00,1.378413070609493937e-03
1.330000000000000904e-01,6.255761626619946725e-01,-7.558569555165896015e-01,-4.842395085847974734e+00,-4.188790877151025605e+00,1.388855593156249849e-03
1.340000000000000913e-01,6.207207296187439161e-01,-7.600299231466906003e-01,-4.868435328656036454e+00,-4.157117576616452759e+00,1.399298115686807347e-03
1.350000000000000921e-01,6.158393635098384777e-01,-7.641711373131103713e-01,-4.894261056837480695e+00,-4.125284206495512862e+00,1.409740638201044350e-03
1.360000000000000930e-01,6.109322793288342046e-01,-7.682804387172683658e-01,-4.919871314566528042e+00,-4.093292309677969421e+00,1.420183160698839210e-03
1.370000000000000939e-01,6.059996930190112430e-01,-7.723576696060902025e-01,-4.945265158223905111e+00,-4.061143434268489116e+00,1.430625683180070063e-03
1.380000000000000948e-01,6.010418214611574772e-01,-7.764026737771682063e-01,-4.970441656416279663e+00,-4.028839133477228884e+00,1.441068205644615262e-03
1.390000000000000957e-01,5.960588824613335390e-01,-7.804152965838119238e-01,-4.995399889994574849e+00,-3.996380965510529570e+00,1.451510728092352941e-03
1.400000000000000966e-01,5.910510947386198310e-01,-7.843953849399899481e-01,-5.020138952071167004e+00,-3.963770493461744149e+00,1.461953250523161238e-03
1.410000000000000975e-01,5.860186779128467860e-01,-7.883427873251622753e-01,-5.044657948035975892e+00,-3.931009285202206271e+00,1.472395772936918503e-03
1.420000000000000984e-01,5.809618524923100269e-01,-7.922573537890036377e-01,-5.068955995571451822e+00,-3.898098913272350696e+00,1.482838295333502874e-03
1.430000000000000993e-01,5.758808398614704283e-01,-7.961389359560188117e-01,-5.093032224666462326e+00,-3.865040954773001136e+00,1.493280817712792485e-03
1.440000000000001001e-01,5.707758622686416317e-01,-7.999873870300480139e-01,-5.116885777629086363e+00,-3.831836991256837077e+00,1.503723340074665472e-03
1.450000000000001010e-01,5.656471428136644608e-01,-8.038025617986651605e-01,-5.140515809098324951e+00,-3.798488608620050666e+00,1.514165862419000188e-03
1.460000000000001019e-01,5.604949054355709004e-01,-8.075843166374669924e-01,-5.163921486054728227e+00,-3.764997396994206547e+00,1.524608384745674769e-03
1.470000000000001028e-01,5.553193749002376389e-01,-8.113325095142545074e-01,-5.187101987829948690e+00,-3.731364950638316191e+00,1.535050907054567567e-03
1.480000000000001037e-01,5.501207767880305077e-01,-8.150469999931064802e-01,-5.210056506115227748e+00,-3.697592867831138275e+00,1.545493429345556717e-03
