tau,x,y,u,v,theta1
1.530000000000001081e-01,5.394318723440395535e-01,-8.289868940781083273e-01,-5.267393912015858604e+00,-3.550731499997420659e+00,9.442930136826501938e-05
1.540000000000001090e-01,5.341535096560808826e-01,-8.325206898197891059e-01,-5.289294426959923356e+00,-3.516837726999272551e+00,9.504648634433005407e-05
1.550000000000001099e-01,5.288533576945653181e-01,-8.360205252714475455e-01,-5.310972329379238133e+00,-3.482811172458607718e+00,9.566367132039121273e-05
1.560000000000001108e-01,5.235316394594370371e-01,-8.394862684097424976e-01,-5.332426846268470300e+00,-3.448653353455825687e+00,9.628085629644848181e-05
1.570000000000001117e-01,5.181885787181425007e-01,-8.429177887304308836e-01,-5.353657215630915900e+00,-3.414365791091702462e+00,9.689804127250182066e-05
1.580000000000001126e-01,5.128243999946149323e-01,-8.463149572523440689e-01,-5.374662686491732622e+00,-3.379950010399763283e+00,9.751522624855121573e-05
1.590000000000001135e-01,5.074393285582462498e-01,-8.496776465212768636e-01,-5.395442518910388507e+00,-3.345407540258754420e+00,9.813241122459663991e-05
1.600000000000001144e-01,5.020335904128467863e-01,-8.530057306137889261e-01,-5.415995983992333507e+00,-3.310739913305219773e+00,9.874959620063806609e-05
1.610000000000001152e-01,4.966074122855939632e-01,-8.562990851409190141e-01,-5.436322363899897425e+00,-3.275948665846194263e+00,9.936678117667546717e-05
1.620000000000001161e-01,4.911610216159701392e-01,-8.595575872518118610e-01,-5.456420951862416935e+00,-3.241035337772019798e+00,9.998396615270881604e-05
1.630000000000001170e-01,4.856946465446909111e-01,-8.627811156372577894e-01,-5.476291052185594310e+00,-3.206001472469286906e+00,1.006011511287380992e-04
1.640000000000001179e-01,4.802085159026243666e-01,-8.659695505331458376e-01,-5.495931980260099436e+00,-3.170848616733919378e+00,1.012183361047632759e-04
1.650000000000001188e-01,4.747028591997021763e-01,-8.691227737238291784e-01,-5.515343062569405319e+00,-3.135578320684397902e+00,1.018355210807843326e-04
1.660000000000001197e-01,4.691779066138230814e-01,-8.722406685454049402e-01,-5.534523636696872195e+00,-3.100192137675138682e+00,1.024527060568012423e-04
1.670000000000001206e-01,4.636338889797498863e-01,-8.753231198889064313e-01,-5.553473051332081134e+00,-3.064691624210031051e+00,1.030698910328139777e-04
1.680000000000001215e-01,4.580710377780003451e-01,-8.783700142034096547e-01,-5.572190666276423343e+00,-3.029078339856139834e+00,1.036870760088225119e-04
1.690000000000001223e-01,4.524895851237328848e-01,-8.813812394990534482e-01,-5.590675852447938965e+00,-2.993353847157582237e+00,1.043042609848268177e-04
1.700000000000001232e-01,4.468897637556278335e-01,-8.843566853499733593e-01,-5.608927991885427566e+00,-2.957519711549583707e+00,1.049214459608268816e-04
1.710000000000001241e-01,4.412718070247648172e-01,-8.872962428971500337e-01,-5.626946477751817000e+00,-2.921577501272723421e+00,1.055386309368226629e-04
1.720000000000001250e-01,4.356359488834974369e-01,-8.901998048511716721e-01,-5.644730714336809285e+00,-2.885528787287371166e+00,1.061558159128141480e-04
1.730000000000001259e-01,4.299824238743253368e-01,-8.930672654949112221e-01,-5.662280117058795526e+00,-2.849375143188326742e+00,1.067730008888013099e-04
1.740000000000001268e-01,4.243114671187649400e-01,-8.958985206861181938e-01,-5.679594112466055833e+00,-2.813118145119666735e+00,1.073901858647841214e-04
1.750000000000001277e-01,4.186233143062191298e-01,-8.986934678599252102e-01,-5.696672138237238947e+00,-2.776759371689804912e+00,1.080073708407625554e-04
1.760000000000001286e-01,4.129182016828470969e-01,-9.014520060312704031e-01,-5.713513643181134860e+00,-2.740300403886773761e+00,1.086245558167365849e-04
1.770000000000001295e-01,4.071963660404344654e-01,-9.041740357972344322e-01,-5.730118087235737789e+00,-2.703742824993732974e+00,1.092417407927061962e-04
1.780000000000001303e-01,4.014580447052650269e-01,-9.068594593392935721e-01,-5.746484941466610152e+00,-2.667088220504710616e+00,1.098589257686713488e-04
1.790000000000001312e-01,3.957034755269940307e-01,-9.095081804254885327e-01,-5.762613688064549322e+00,-2.630338178040586783e+00,1.104761107446320290e-04
1.800000000000001321e-01,3.899328968675246365e-01,-9.121201044125094581e-01,-5.778503820342560715e+00,-2.593494287265319720e+00,1.110932957205882098e-04
1.810000000000001330e-01,3.841465475898873660e-01,-9.146951382476971038e-01,-5.794154842732147870e+00,-2.556558139802425966e+00,1.117104806965398640e-04
1.820000000000001339e-01,3.783446670471238282e-01,-9.172331904709608574e-01,-5.809566270778917740e+00,-2.519531329151719401e+00,1.123276656724869646e-04
1.830000000000001348e-01,3.725274950711750521e-01,-9.197341712166133831e-01,-5.824737631137509197e+00,-2.482415450606311857e+00,1.129448506484294980e-04
1.840000000000001357e-01,3.666952719617752043e-01,-9.221979922151228859e-01,-5.839668461565851842e+00,-2.445212101169885965e+00,1.135620356243674235e-04
