tau,x,y,u,v,theta1
8.600000000000006251e-02,8.561351587163802401e-01,-5.149248561459968121e-01,-3.238423309824922214e+00,-5.391247595131329007e+00,1.690704633620193327e-04
8.700000000000006339e-02,8.528798095682712521e-01,-5.203058752207594395e-01,-3.272253445902875146e+00,-5.370755085397327377e+00,1.710363989808210718e-04
8.800000000000006428e-02,8.495906951289372566e-01,-5.256662955151593097e-01,-3.305953669321741728e+00,-5.350050171471054661e+00,1.730023345995643181e-04
8.900000000000006517e-02,8.462679459790227732e-01,-5.310059050376073619e-01,-3.339522644989325162e+00,-5.329133679963572234e+00,1.749682702182483941e-04
9.000000000000006606e-02,8.429116940316199180e-01,-5.363244926273337265e-01,-3.372959043111380506e+00,-5.308006445896523040e+00,1.769342058368726222e-04
9.100000000000006695e-02,8.395220725269437745e-01,-5.416218479627811222e-01,-3.406261539244828551e+00,-5.286669312667689802e+00,1.789001414554363247e-04
9.200000000000006783e-02,8.360992160269550277e-01,-5.468977615699638362e-01,-3.439428814350741881e+00,-5.265123132016213958e+00,1.808660770739388239e-04
9.300000000000006872e-02,8.326432604099291979e-01,-5.521520248307910661e-01,-3.472459554847097785e+00,-5.243368763987480641e+00,1.828320126923794694e-04
9.400000000000006961e-02,8.291543428649734704e-01,-5.573844299913559563e-01,-3.505352452661297136e+00,-5.221407076897661703e+00,1.847979483107575565e-04
9.500000000000007050e-02,8.256326018864910132e-01,-5.625947701701882186e-01,-3.538106205282445682e+00,-5.199238947297930125e+00,1.867638839290724345e-04
9.600000000000007139e-02,8.220781772685934463e-01,-5.677828393664713369e-01,-3.570719515813398193e+00,-5.176865259938336905e+00,1.887298195473234531e-04
9.700000000000007228e-02,8.184912100994610196e-01,-5.729484324682229124e-01,-3.603191093022561020e+00,-5.154286907731355782e+00,1.906957551655099074e-04
9.800000000000007316e-02,8.148718427556513877e-01,-5.780913452604391489e-01,-3.635519651395451746e+00,-5.131504791715105540e+00,1.926616907836311199e-04
9.900000000000007405e-02,8.112202188963566485e-01,-5.832113744332014793e-01,-3.667703911186013688e+00,-5.108519821016233919e+00,1.946276264016864399e-04
1.000000000000000749e-01,8.075364834576094220e-01,-5.883083175897468875e-01,-3.699742598467682608e+00,-5.085332912812483563e+00,1.965935620196751900e-04
1.010000000000000758e-01,8.038207826464380812e-01,-5.933819732544998171e-01,-3.731634445184205173e+00,-5.061944992294931112e+00,1.985594976375966924e-04
1.020000000000000767e-01,8.000732639349710240e-01,-5.984321408810665543e-01,-3.763378189200206059e+00,-5.038356992629900333e+00,2.005254332554502696e-04
1.030000000000000776e-01,7.962940760544905405e-01,-6.034586208601915303e-01,-3.794972574351499262e+00,-5.014569854920559955e+00,2.024913688732352709e-04
1.040000000000000785e-01,7.924833689894366096e-01,-6.084612145276744322e-01,-3.826416350495147167e+00,-4.990584528168195533e+00,2.044573044909509917e-04
1.050000000000000794e-01,7.886412939713608461e-01,-6.134397241722491234e-01,-3.857708273559259826e+00,-4.966401969233169567e+00,2.064232401085967815e-04
1.060000000000000803e-01,7.847680034728304888e-01,-6.183939530434230392e-01,-3.888847105592535325e+00,-4.942023142795564539e+00,2.083891757261719627e-04
