tau,x,y,u,v,theta1
1.500000000000001055e-01,5.854680090519029934e-01,-8.096819573475402265e-01,-5.091567614964007227e+00,-3.690427654888879694e+00,4.571420505476549373e-04
1.510000000000001064e-01,5.803648899427902297e-01,-8.133563388892135482e-01,-5.114636861203063489e+00,-3.658311307475577756e+00,4.601896641989956706e-04
1.520000000000001072e-01,5.752388029646936518e-01,-8.169985319339114760e-01,-5.137503202523414636e+00,-3.626050874799383816e+00,4.632372778499581258e-04
1.530000000000001081e-01,5.700899514723952732e-01,-8.206083930388938796e-01,-5.160165740562539405e+00,-3.593647642840284373e+00,4.662848915005398092e-04
1.540000000000001090e-01,5.649185397149418808e-01,-8.241857800501954934e-01,-5.182623585159251256e+00,-3.561102903159417465e+00,4.693325051507381729e-04
1.550000000000001099e-01,5.597247728274262757e-01,-8.277305521081806949e-01,-5.204875854388108181e+00,-3.528417952846131911e+00,4.723801188005507775e-04
1.560000000000001108e-01,5.545088568227346526e-01,-8.312425696530453267e-01,-5.226921674593477896e+00,-3.495594094464836044e+00,4.754277324499750750e-04
1.570000000000001117e-01,5.492709985832598951e-01,-8.347216944302647823e-01,-5.248760180423246879e+00,-3.462632636001643505e+00,4.784753460990085719e-04
1.580000000000001126e-01,5.440114058525814533e-01,-8.381677894959892461e-01,-5.270390514862180353e+00,-3.429534890810812087e+00,4.815229597476487744e-04
1.590000000000001135e-01,5.387302872271115817e-01,-8.415807192223846434e-01,-5.291811829264928768e+00,-3.396302177560981850e+00,4.845705733958931348e-04
1.600000000000001144e-01,5.334278521477094914e-01,-8.449603493029205215e-01,-5.313023283388680795e+00,-3.362935820181216062e+00,4.876181870437391592e-04
1.610000000000001152e-01,5.281043108912623074e-01,-8.483065467576029750e-01,-5.334024045425456606e+00,-3.329437147806841857e+00,4.906658006911844084e-04
1.620000000000001161e-01,5.227598745622346055e-01,-8.516191799381540584e-01,-5.354813292034048544e+00,-3.295807494725100373e+00,4.937134143382262801e-04
1.630000000000001170e-01,5.173947550841854204e-01,-8.548981185331361310e-01,-5.375390208371602974e+00,-3.262048200320603275e+00,4.967610279848623349e-04
1.640000000000001179e-01,5.120091651912546116e-01,-8.581432335730221350e-01,-5.395753988124843303e+00,-3.228160609020600091e+00,4.998086416310900792e-04
1.650000000000001188e-01,5.066033184196174766e-01,-8.613543974352106947e-01,-5.415903833540930634e+00,-3.194146070240058144e+00,5.028562552769069108e-04
1.660000000000001197e-01,5.011774290989092773e-01,-8.645314838489862597e-01,-5.435838955457968247e+00,-3.160005938326560404e+00,5.059038689223104446e-04
1.670000000000001206e-01,4.957317123436191242e-01,-8.676743679004242926e-01,-5.455558573335138384e+00,-3.125741572505018162e+00,5.089514825672980785e-04
1.680000000000001215e-01,4.902663840444540511e-01,-8.707829260372406122e-01,-5.475061915282481095e+00,-3.091354336822207838e+00,5.119990962118674271e-04
1.690000000000001223e-01,4.847816608596732801e-01,-8.738570360735855580e-01,-5.494348218090303604e+00,-3.056845600091127046e+00,5.150467098560158885e-04
1.700000000000001232e-01,4.792777602063935105e-01,-8.768965771947823118e-01,-5.513416727258229955e+00,-3.022216735835179247e+00,5.180943234997409689e-04
1.710000000000001241e-01,4.737549002518651742e-01,-8.799014299620094848e-01,-5.532266697023882074e+00,-2.987469122232184304e+00,5.211419371430401747e-04
1.720000000000001250e-01,4.682132999047202704e-01,-8.828714763169271951e-01,-5.550897390391191344e+00,-2.952604142058221637e+00,5.241895507859110123e-04
1.730000000000001259e-01,4.626531788061920558e-01,-8.858065995862473008e-01,-5.569308079158346914e+00,-2.917623182631304157e+00,5.272371644283509878e-04
1.740000000000001268e-01,4.570747573213069237e-01,-8.887066844862471227e-01,-5.587498043945372750e+00,-2.882527635754888351e+00,5.302847780703574994e-04
1.750000000000001277e-01,4.514782565300490824e-01,-8.915716171272266566e-01,-5.605466574221333431e+00,-2.847318897661223147e+00,5.333323917119281617e-04
1.760000000000001286e-01,4.458638982184978117e-01,-8.944012850179088314e-01,-5.623212968331173123e+00,-2.811998368954538918e+00,5.363800053530603726e-04
1.770000000000001295e-01,4.402319048699385728e-01,-8.971955770697830346e-01,-5.640736533522179741e+00,-2.776567454554078385e+00,5.394276189937517469e-04
1.780000000000001303e-01,4.345824996559474740e-01,-8.999543836013915721e-01,-5.658036585970076970e+00,-2.741027563636975195e+00,5.424752326339996825e-04
1.790000000000001312e-01,4.289159064274498667e-01,-9.026775963425590632e-01,-5.675112450804745912e+00,-2.705380109580977521e+00,5.455228462738016858e-04
1.800000000000001321e-01,4.232323497057536854e-01,-9.053651084385641035e-01,-5.691963462135568363e+00,-2.669626509907025547e+00,5.485704599131552631e-04
1.810000000000001330e-01,4.175320546735571958e-01,-9.080168144542540842e-01,-5.708588963076400624e+00,-2.633768186221678853e+00,5.516180735520579206e-04
1.820000000000001339e-01,4.118152471659323743e-01,-9.106326103781015036e-01,-5.724988305770166264e+00,-2.597806564159401699e+00,5.546656871905071649e-04
1.830000000000001348e-01,4.060821536612836402e-01,-9.132123936262033226e-01,-5.741160851413076749e+00,-2.561743073324704856e+00,5.577133008285003937e-04
1.840000000000001357e-01,4.003330012722826070e-01,-9.157560630462218132e-01,-5.757105970278472817e+00,-2.525579147234150224e+00,5.607609144660352218e-04
