tau,x,y,u,v,theta1
4.940000000000003832e-01,-1.003194898965077630e+00,-3.754349865703469902e-02,-2.349787991219865757e-01,6.254333636977346345e+00,4.635846117809028048e-04
4.950000000000003841e-01,-1.003410303769425527e+00,-3.128847321574415585e-02,-1.958294250965848249e-01,6.255676566260434335e+00,4.645230421631555058e-04
4.960000000000003850e-01,-1.003586555297945715e+00,-2.503222689164148404e-02,-1.566724991229025976e-01,6.256775394940311763e+00,4.654614725453719943e-04
4.970000000000003859e-01,-1.003723646753704291e+00,-1.877500380678196260e-02,-1.175095312701953387e-01,6.257630081644806275e+00,4.663999029275522163e-04
4.980000000000003868e-01,-1.003821572849949328e+00,-1.251704811999690761e-02,-7.834203182410681698e-02,6.258240594194216300e+00,4.673383333096960634e-04
4.990000000000003877e-01,-1.003880329810300065e+00,-6.258604017700660459e-03,-3.917151123257648498e-02,6.258606909602341339e+00,4.682767636918034812e-04
5.000000000000003331e-01,-1.003899915368882345e+00,8.429530330700263363e-08,5.199482573242653061e-07,6.258729014077221819e+00,4.692151940738744156e-04
5.010000000000003340e-01,-1.003880328770409669e+00,6.258772605016880465e-03,3.917255110815657387e-02,6.258606903021578738e+00,4.701536244559087582e-04
5.020000000000003348e-01,-1.003821570770210503e+00,1.251721669744207746e-02,7.834307163688414288e-02,6.258240581032960215e+00,4.710920548379064548e-04
5.030000000000003357e-01,-1.003723643634200746e+00,1.877517236777583379e-02,1.175105709783043351e-01,6.257630061903598495e+00,4.720304852198674512e-04
5.040000000000003366e-01,-1.003586551138802907e+00,2.503239542960448288e-02,1.566735386844821942e-01,6.256775368619962308e+00,4.729689156017916930e-04
5.050000000000003375e-01,-1.003410298570810877e+00,3.128864172409764888e-02,1.958304644697801966e-01,6.255676533362023228e+00,4.739073459836790720e-04
5.060000000000003384e-01,-1.003194892727200527e+00,3.754366712920127053e-02,2.349798382649509465e-01,6.254333597502224507e+00,4.748457763655294797e-04
5.070000000000003393e-01,-1.002940341914886124e+00,4.379722756882941520e-02,2.741201502712247162e-01,6.252746611604150573e+00,4.757842067473428620e-04
5.080000000000003402e-01,-1.002646655950422794e+00,5.004907902205464609e-02,3.132498910143903803e-01,6.250915635420909666e+00,4.767226371291191644e-04
5.090000000000003411e-01,-1.002313846159655464e+00,5.629897753229660962e-02,3.523675513988687724e-01,6.248840737893216257e+00,4.776610675108583330e-04
5.100000000000003419e-01,-1.001941925377312526e+00,6.254667921650856888e-02,3.914716227617765498e-01,6.246521997147178595e+00,4.785994978925602592e-04
5.110000000000003428e-01,-1.001530907946546201e+00,6.879194027436154324e-02,4.305605969269798439e-01,6.243959500491795822e+00,4.795379282742248889e-04
5.120000000000003437e-01,-1.001080809718419395e+00,7.503451699742585967e-02,4.696329662591362530e-01,6.241153344416155768e+00,4.804763586558521678e-04
5.130000000000003446e-01,-1.000591648051337268e+00,8.127416577834968570e-02,5.086872237177233469e-01,6.238103634586340540e+00,4.814147890374419875e-04
5.140000000000003455e-01,-1.000063441810425502e+00,8.751064312003437040e-02,5.477218629110534032e-01,6.234810485842035455e+00,4.823532194189942938e-04
5.150000000000003464e-01,-9.994962113668546255e-01,9.374370564480623280e-02,5.867353781502719912e-01,6.231274022192846651e+00,4.832916498005089784e-04
5.160000000000003473e-01,-9.988899785971100398e-01,9.997311010358451988e-02,6.257262645033399018e-01,6.227494376814320276e+00,4.842300801819859868e-04
5.170000000000003482e-01,-9.982447668822083120e-01,1.061986133850452152e-01,6.646930178489963703e-01,6.223471692043669456e+00,4.851685105634252651e-04
5.180000000000003491e-01,-9.975606011068595125e-01,1.124199725247804482e-01,7.036341349307032589e-01,6.219206119375204622e+00,4.861069409448267589e-04
